variant_id,display,role,method,dataset,adapter,name,key,reporting_mode,adapter_definition,smoothing_radius,pred_path,low_path,high_path,height,width,E_MAE,S_MAE,Gauge_MAE,S_corr,mu_pred_proxy,mu_gt_proxy,pred_proxy_std,gt_proxy_std,psnr,ssim,lee,nai,input_psnr,identity_drop,over,under
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00700,00700,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00700.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00700.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00700.png,400,600,0.16247131504367765,0.14155354504268838,0.1221441336270519,0.662629857329516,1.4949744062041863,1.6171185398312382,0.28344524320857445,0.2914305537833178,22.59839630126953,0.7781095504760742,0.11991148442029953,3.0023932456970215,9.812146186828613,12.786250114440918,0.00011666666978271678,0.0007291666697710752
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00701,00701,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00701.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00701.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00701.png,400,600,0.16148895998993054,0.13905651423076823,0.12478264057585142,0.6696465953951147,1.4946112864270806,1.619393927002932,0.28412564511368904,0.28711247743643514,22.680274963378906,0.7869454622268677,0.12172940373420715,2.9883642196655273,9.811380386352539,12.868894577026367,0.00011111111234640703,0.0007305555627681315
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00702,00702,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00702.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00702.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00702.png,400,600,0.2731028922165434,0.08669757423555974,0.27284890111734494,0.983497563428889,2.4984215272287527,2.7712704283460976,0.3951021405198812,0.4662505415564213,18.571496963500977,0.8502954840660095,0.2664868235588074,4.118680477142334,5.617921829223633,12.953575134277344,0.0,0.0
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00703,00703,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00703.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00703.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00703.png,400,600,0.27523692421764134,0.08849446957627219,0.27499553195089144,0.9832457889961088,2.5014568094794947,2.776452341430386,0.39569219111043424,0.46910260732266607,18.529298782348633,0.8493208289146423,0.26846611499786377,4.147152423858643,5.615711212158203,12.91358757019043,0.0,0.0
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00704,00704,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00704.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00704.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00704.png,400,600,0.27823085705091555,0.08901378261180462,0.27800195049693155,0.9830839109771152,2.5104903592353067,2.7884923097322383,0.39684197346337163,0.47065909273072615,18.451824188232422,0.8478990197181702,0.271302729845047,4.171262264251709,5.606912612915039,12.844911575317383,0.0,0.0
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00705,00705,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00705.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00705.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00705.png,400,600,0.11272166541367769,0.04188020616194278,0.10767711187352758,0.9913188725996482,2.78820508188953,2.8958821937630574,0.465476946339695,0.4800079732077217,24.422531127929688,0.8649112582206726,0.11389019340276718,3.909899950027466,6.1165056228637695,18.306026458740234,4.1666667129902635e-06,0.0
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00706,00706,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00706.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00706.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00706.png,400,600,0.24914575924625,0.09809333855565205,0.24848220982104507,0.9827581968660221,2.7068599569802485,2.9553421668012936,0.4428847158326642,0.5297383656044896,19.86078643798828,0.8406547904014587,0.2460264414548874,3.866666793823242,6.128640174865723,13.732146263122559,0.0,0.0
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00707,00707,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00707.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00707.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00707.png,400,600,0.10741843471179406,0.04157455706492925,0.10181708318044747,0.9910999333895557,2.796838547650973,2.8986556308314206,0.4636003277690826,0.4764013952889194,24.709108352661133,0.8655797839164734,0.1076851338148117,3.9297385215759277,6.114876747131348,18.59423065185547,2.7777778086601757e-06,0.0
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00708,00708,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00708.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00708.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00708.png,400,600,0.10903502760107318,0.07919142214935049,0.07039413384323323,0.9608644754045275,2.2450779829149443,2.3154721167581775,0.4597900112649943,0.448458233229085,25.921878814697266,0.8272038102149963,0.09325900673866272,3.1766648292541504,9.131062507629395,16.790817260742188,0.003247222164645791,0.0
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00709,00709,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00709.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00709.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00709.png,400,600,0.12428923408066234,0.08091851957155013,0.09133666464413182,0.9574175584830049,2.1740899930893134,2.265426657733445,0.4487043075672781,0.4371493233065149,25.1854248046875,0.8292557001113892,0.11140096932649612,3.119654417037964,9.193714141845703,15.991710662841797,0.003031944390386343,0.0
