run,variant_id,variant_name,steps,train_crop,batch_size,gpu,elapsed_sec_train,elapsed_sec_total,uefb_psnr,uefb_ssim,uefb_E_MAE,uefb_E_MAE_aligned,uefb_E_corr,uefb_identity_drop,uefb_q_ece,real_psnr,real_ssim,real_lee,real_nai,synthetic_psnr,synthetic_ssim,synthetic_lee,synthetic_nai,run_dir,log,real_E_MAE,real_E_MAE_aligned,real_E_corr,real_identity_drop,real_input_psnr,real_over,real_q_ece,real_under,synthetic_E_MAE,synthetic_E_MAE_aligned,synthetic_E_corr,synthetic_identity_drop,synthetic_input_psnr,synthetic_over,synthetic_q_ece,synthetic_under,uefb_input_psnr,uefb_lee,uefb_nai,uefb_over,uefb_under
p5_p5_rd_t01_m4j_eshape_retinexformer_distill_t01,P5_RD_T01,m4j_eshape_retinexformer_distill_t01,1000,128,8,0,124.13503742218018,143.70854139328003,17.948256567001344,0.8028169150352478,0.27022589959204196,0.20904067297279835,0.4378207865888253,4.952633658409119,0.42985034704208375,19.587578945159912,0.7767173606157303,0.23153448212891817,2.3266890048980713,17.959694328308107,0.7584883132576943,0.31035606367513535,1.227961831688881,/home/user/a1_rlef_project/experiments/p5_p5_rd_t01_m4j_eshape_retinexformer_distill_t01_seed3407,/home/user/a1_rlef_project/logs/p5_retinex_distill/p5_p5_rd_t01_m4j_eshape_retinexformer_distill_t01.log,0.5698237316310406,0.3030995362251997,0.610292309820652,9.869363732337952,9.718215217590332,2.498611138889828e-05,0.5608837473392486,0.0,0.6568364768475294,0.4606095265969634,0.8296692168712616,6.7387665843963624,11.220927743911743,8.81618930179684e-07,0.5754352542757988,0.0,12.995622906684876,0.2624223868697882,1.7029588233232498,1.8920899801742052e-06,2.0446777398319684e-06
p5_p5_rd_t03_m4j_eshape_retinexformer_distill_t03,P5_RD_T03,m4j_eshape_retinexformer_distill_t03,1000,128,8,0,9.1552734375e-05,19.62018370628357,18.169327835083006,0.8078151658773423,0.2751229048073292,0.19769535190612078,0.4415608000125503,5.1737049283981325,0.4175668931007385,20.41608717918396,0.7917479854822159,0.2202796434983611,2.374165753126144,16.99575227737427,0.7373568013310432,0.3961675141938031,1.2294617819786071,/home/user/a1_rlef_project/experiments/p5_p5_rd_t03_m4j_eshape_retinexformer_distill_t03_seed3407,/home/user/a1_rlef_project/logs/p5_retinex_distill/p5_p5_rd_t03_m4j_eshape_retinexformer_distill_t03.log,0.6051369617879391,0.31032046213746073,0.6205811628699303,10.697871956825256,9.718215217590332,4.1375000046173226e-05,0.5383900864422322,0.0,0.8390590938739478,0.5273175024613738,0.8041946697235107,5.774824538230896,11.220927743911743,9.058069470484042e-05,0.5761465239524841,0.0,12.995622906684876,0.2596235631071031,1.6877005574703217,3.7231445958241237e-06,5.27445486986835e-05
