run,variant_id,variant_name,base_variant,intervention,seed,backbone,backbone_blocks,gauge_mode,route_type,route_floor,e_shape,gate_prior,safe_alpha,steps,train_crop,batch_size,gpu,elapsed_sec_train,elapsed_sec_total,uefb_psnr,uefb_ssim,uefb_E_MAE,uefb_E_MAE_aligned,uefb_E_corr,uefb_identity_drop,uefb_q_ece,real_psnr,real_ssim,real_lee,real_nai,real_E_corr,real_identity_drop,real_q_ece,synthetic_psnr,synthetic_ssim,synthetic_lee,synthetic_nai,synthetic_E_corr,synthetic_identity_drop,synthetic_q_ece,run_dir,config,log,real_E_MAE,real_E_MAE_aligned,real_input_psnr,real_over,real_under,synthetic_E_MAE,synthetic_E_MAE_aligned,synthetic_input_psnr,synthetic_over,synthetic_under,uefb_input_psnr,uefb_lee,uefb_nai,uefb_over,uefb_under
p2e_p2e_eshape010_gatepri002_eshape010_image_stat_gate_prior002,P2E_ESHAPE010_GATEPRI002,eshape010_image_stat_gate_prior002,P2C_DGB_ESHAPE010,image_stat_gate_prior,3407,multiscale,3,image_stats,identity_gate,0.0,0.01,0.02,0.7,1000,128,8,0,211.21068906784058,233.1828646659851,17.849626226425173,0.8137204447984695,0.49329910764098167,0.21353657277673482,0.4927912850677967,4.854003322601319,0.40818542762100696,19.487063598632812,0.7752489912509918,0.25594015799462794,2.6758922362327575,0.6657541596889496,9.768848390579224,0.5403629718720913,18.683455123901368,0.7757975733280182,0.2901246105041355,1.3490165746212006,0.8042544466257096,7.462527379989624,0.5632263603806495,/home/user/a1_rlef_project/experiments/p2e_p2e_eshape010_gatepri002_eshape010_image_stat_gate_prior002_seed3407,/home/user/a1_rlef_project/configs/dgb_rlef/p2e_p2e_eshape010_gatepri002_eshape010_image_stat_gate_prior002.yml,/home/user/a1_rlef_project/logs/p2e_gate_prior_balance/p2e_p2e_eshape010_gatepri002_eshape010_image_stat_gate_prior002.log,0.7551381202787161,0.3399921595305204,9.718215217590332,6.100000033711694e-05,2.3611111646459905e-06,0.8369270390272141,0.6228858698345721,11.220927743911743,0.00019040708183638345,1.401548070134595e-06,12.995622906684876,0.26290072009712456,1.831672958612442,8.331299036399286e-06,6.134033287708007e-06
p2e_p2e_eshape010_gatepri005_eshape010_image_stat_gate_prior005,P2E_ESHAPE010_GATEPRI005,eshape010_image_stat_gate_prior005,P2C_DGB_ESHAPE010,image_stat_gate_prior,3407,multiscale,3,image_stats,identity_gate,0.0,0.01,0.05,0.7,1000,128,8,1,209.57669711112976,231.48382329940796,17.660460554122924,0.8104123692512513,0.49526847107708455,0.21602853127848357,0.45141718269651754,4.664837647438049,0.419146635979414,19.789192361831667,0.7733880531787872,0.25298543453216554,2.6668268811702727,0.7005786281824112,10.070977149009705,0.5485104866325855,18.247637243270873,0.7668948549032212,0.30904707945883275,1.3291216468811036,0.8150944590568543,7.026709499359131,0.5711431983113289,/home/user/a1_rlef_project/experiments/p2e_p2e_eshape010_gatepri005_eshape010_image_stat_gate_prior005_seed3407,/home/user/a1_rlef_project/configs/dgb_rlef/p2e_p2e_eshape010_gatepri005_eshape010_image_stat_gate_prior005.yml,/home/user/a1_rlef_project/logs/p2e_gate_prior_balance/p2e_p2e_eshape010_gatepri005_eshape010_image_stat_gate_prior005.log,0.754115219861269,0.3384114234894514,9.718215217590332,4.225000019687286e-05,6.94444452165044e-08,0.8328833159804344,0.6189214031212031,11.220927743911743,0.00017483181515672185,1.8084490875480695e-07,12.995622906684876,0.2680060918927193,1.8347689235210418,5.0150554952779205e-06,9.460449564357987e-07
