variant_id,display,role,dataset,n,reporting_mode,psnr_mean,psnr_std,ssim_mean,ssim_std,lee_mean,lee_std,nai_mean,nai_std,identity_drop_mean,identity_drop_std,q_ece_mean,q_ece_std,over_mean,over_std,under_mean,under_std,E_MAE_mean,E_MAE_std,S_MAE_mean,S_MAE_std,Gauge_MAE_mean,Gauge_MAE_std,S_corr_mean,S_corr_std,E_MAE_aligned_mean,E_MAE_aligned_std,E_corr_mean,E_corr_std,mu_pred_mean,mu_pred_std,mu_gt_mean,mu_gt_std,A_mean_mean,A_mean_std,Q_mean_mean,Q_mean_std,mu_E_mean,mu_E_std
P3C_E0050_S2027,P3c e=0.05 seed2027,default_3seed,synthetic,100,field_aware,17.379152660369872,4.772882073365789,0.745288900732994,0.10474498714547331,0.35739351715892553,0.1910458845103521,1.3167890751361846,0.2938031769178516,6.158224921226502,3.3594406808100374,0.5287033894658089,0.09605946931940618,0.0004165310306916581,0.0011743192844762627,2.3509837410529144e-06,1.5392085212763e-05,0.606749193109572,0.3468046519549939,0.4387470358423889,0.2849049072314938,0.5188415964785963,0.35012194555327625,0.8550764727592468,0.0904458911004432,0.4387470358423889,0.2849049072314938,0.8550764727592468,0.0904458911004432,1.1368397703859956,0.6853797027810912,1.614859872367233,0.7393430499150567,0.3939267777279019,0.11429383990681831,1.0,0.0,1.136839727172628,0.6853797029070594
P3C_E0050_S2027,P3c e=0.05 seed2027,default_3seed,uefb,500,field_aware,18.14979832649231,5.080980702133544,0.8094445511102676,0.08512596003155444,0.25701115001924335,0.13022838546178797,1.7420671910047532,0.7842803200554211,5.154175417900086,5.384840519877815,0.4025779501050711,0.0997177889698692,0.0008930359148689604,0.003847867111496541,4.570516076455533e-05,0.00019269678790328083,0.26154334148019553,0.13127206079659356,0.19680385702848435,0.09111231697165119,0.17784977812692523,0.14838024519306242,0.43456830429937693,0.3222632226665693,0.19680385702848435,0.09111231697165119,0.43456830429937693,0.3222632226665693,1.0441004686839879,0.6572612226695932,1.0759196648920188,0.6868951971044438,0.42348666340112684,0.1663840212664642,1.0,0.0,1.044100473765284,0.65726122311972
P3C_E0050_S3407,P3c e=0.05 seed3407,default_3seed,real,100,field_aware,20.277040662765504,3.2049779753812953,0.7918556445837021,0.06724852932123503,0.22181059673428535,0.13873501437954225,2.326902861595154,0.5203625437368236,10.558825459480286,3.9487552409487017,0.5509941506385804,0.11558538036469226,2.976388921524631e-05,0.00012097157253454181,0.0,0.0,0.5644065717607737,0.34958179566687786,0.3058271846175194,0.15134187218583434,0.5369005244970322,0.3778492972785309,0.6482521766424179,0.09411750716537896,0.3058271846175194,0.15134187218583434,0.6482521766424179,0.09411750716537896,1.7486866825819016,0.31275750399731506,2.2383085286617277,0.6132849135438518,0.5284034395217896,0.057323275496758155,1.0,0.0,1.7486867094039917,0.31275750260925217
P3C_E0050_S3407,P3c e=0.05 seed3407,default_3seed,synthetic,100,field_aware,17.140526418685912,5.030588765961432,0.7430509057641029,0.11836822659298403,0.38118875357322396,0.20275209988288173,1.2214265888929368,0.2861474654302964,5.919598679542542,3.035025505987293,0.5765399113297462,0.09059425116032882,2.0593714070855638e-05,9.13294907179323e-05,0.0,0.0,0.7858886558935047,0.45134496355700615,0.5171821771748364,0.33429090267364076,0.6989470095932484,0.4301204437076366,0.7991548854112626,0.1158532000366457,0.5171821771748364,0.33429090267364076,0.7991548854112626,0.1158532000366457,0.9284850745275617,0.45022686125988753,1.614859872367233,0.7393430499150567,0.3810148473083973,0.09821001836114945,1.0,0.0,0.9284850930795073,0.4502268641344029
P3C_E0050_S3407,P3c e=0.05 seed3407,default_3seed,uefb,500,field_aware,17.9811068611145,4.863002738673659,0.8038888010978699,0.08817598532836143,0.2660055019073188,0.13205972197003582,1.664234989643097,0.7425308788603455,4.985483946800232,5.406458190971491,0.41910166205465793,0.10882511097460654,1.8310547557121027e-06,2.651341021875333e-05,4.630533972795092e-05,0.0002489821019269458,0.29185761863738297,0.1355988281629453,0.19979707964509724,0.08280046261885567,0.22219593766331672,0.16153042687896518,0.43985495356749743,0.3218518590367307,0.19979707964509724,0.08280046261885567,0.43985495356749743,0.3218518590367307,0.9708795895427466,0.5254807169594464,1.0759196648920188,0.6868951971044438,0.4253588814735413,0.1563741897712825,1.0,0.0,0.9708795770704747,0.5254807211528587
P3C_E0050_S42,P3c e=0.05 seed42,default_3seed,real,100,field_aware,19.870283222198488,2.6737825685405503,0.7788351607322693,0.06411038556314319,0.23765803061425686,0.10696610370213823,2.3178249263763426,0.40138589209150766,10.152068009376526,3.110728899521046,0.5487538772821426,0.10526514595204675,9.444444467590074e-06,3.494290155649034e-05,0.0,0.0,0.29358872435986993,0.13174476062699164,0.2128353490680456,0.10563918113599403,0.22174023509025573,0.16172634418627815,0.7485140642523765,0.07849583875210932,0.2128353490680456,0.10563918113599403,0.7485140642523765,0.07849583875210932,2.1661527943611145,0.48033863032962376,2.2383085286617277,0.6132849135438518,0.5624643009901047,0.03680487798550026,1.0,0.0,2.1661527943611145,0.4803386276211262
P3C_E0050_S42,P3c e=0.05 seed42,default_3seed,synthetic,100,field_aware,18.515141887664797,4.026451462951708,0.77252271682024,0.10828020404669192,0.2841420426405966,0.1622825087402014,1.3579815715551375,0.33874614247466606,7.294214148521423,3.542900013024018,0.5468546313047409,0.08628093453210985,6.295663223227166e-05,0.00028607505809976957,0.0,0.0,0.4611134346947074,0.2756903846717862,0.37499629743397234,0.2799449977309299,0.30105005940422414,0.22995150945863393,0.8679296773672104,0.07618295837903336,0.37499629743397234,0.2799449977309299,0.8679296773672104,0.07618295837903336,1.4071342500299215,0.6651901688413788,1.614859872367233,0.7393430499150567,0.5018400050699711,0.07287057936374057,1.0,0.0,1.4071342346072198,0.665190157561565
P3C_E0050_S42,P3c e=0.05 seed42,default_3seed,uefb,500,field_aware,17.61270069503784,3.4126814315225826,0.8080207085609437,0.08008830532184408,0.268598179385066,0.12368165422418459,1.7515775419473647,0.7476093540257642,4.617077789306641,6.92437256237251,0.42351403763890266,0.11632050344268119,1.9124348982586524e-06,2.9384948115876813e-05,2.13623046875e-07,4.776756543731254e-06,0.2760694233626127,0.1200751910184975,0.21123550217598677,0.07651169432832762,0.17630584838986396,0.1487410343945702,0.4339875929350965,0.33022703294832156,0.21123550217598677,0.07651169432832762,0.4339875929350965,0.33022703294832156,1.1248904879819601,0.6311955366533285,1.0759196648920188,0.6868951971044438,0.5033204278349876,0.10072814446272033,1.0,0.0,1.1248904853472486,0.6311955355012849
P3D_E0100_S2027,P3d e=0.10 seed2027,stronger_shape_control,real,100,field_aware,19.386915254592896,3.176505823708619,0.7673750048875809,0.07643231246700438,0.2500830686092377,0.14236659322034026,2.2908436453342436,0.5119164561324301,9.668700041770935,3.0772251341183705,0.5751612982153893,0.10633595915710005,6.511111222152976e-05,0.00022378539178374656,0.0,0.0,0.3347981745004654,0.14077715647701985,0.24614502221345902,0.1012154349992929,0.24683510303497314,0.17288274710403567,0.6970379179716111,0.09266511728028,0.24614502221345902,0.1012154349992929,0.6970379179716111,0.09266511728028,2.1932516038417815,0.5501394307267818,2.2383085286617277,0.6132849135438518,0.47667633056640624,0.05850285886744641,1.0,0.0,2.1932515466213225,0.5501394098250038
P3D_E0100_S2027,P3d e=0.10 seed2027,stronger_shape_control,synthetic,100,field_aware,17.039801750183106,4.714779583812184,0.7408362227678299,0.1060867530535894,0.3754720368422568,0.1959059188604983,1.2647284984588623,0.291379471705484,5.818874011039734,3.179872459393364,0.550521242916584,0.10418701447569659,0.0007314724502248282,0.0025725630719137557,4.521122718870174e-08,4.5211227188701737e-07,0.547413765490055,0.30776732306311966,0.427898319773376,0.2840399698220665,0.41340484619140627,0.29202140634778956,0.8644357705116272,0.08514863141327583,0.427898319773376,0.2840399698220665,0.8644357705116272,0.08514863141327583,1.2801971012353897,0.6759161240779706,1.614859872367233,0.7393430499150567,0.3632467819750309,0.08860218741868035,1.0,0.0,1.2801970490813255,0.6759161426931648
