psnr,ssim,lee,nai,input_psnr,identity_drop,over,under,height,high_path,key,low_path,pred_path,width
19.708993911743164,0.8573655486106873,0.07028884440660477,8.01024341583252,5.615711212158203,14.093282699584961,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00703.png,00703,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00703.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00703_kindle_v2.png,600
19.658050537109375,0.8556695580482483,0.0692666694521904,8.104856491088867,5.606912612915039,14.051137924194336,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00704.png,00704,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00704.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00704_kindle_v2.png,600
23.192745208740234,0.8627992272377014,0.06108136102557182,6.273605823516846,6.1165056228637695,17.07624053955078,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00705.png,00705,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00705.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00705_kindle_v2.png,600
22.082763671875,0.8681870698928833,0.08581005781888962,6.161945819854736,6.128640174865723,15.954123497009277,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00706.png,00706,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00706.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00706_kindle_v2.png,600
22.944059371948242,0.8613582253456116,0.06401770561933517,6.4239606857299805,6.114876747131348,16.829181671142578,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00707.png,00707,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00707.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00707_kindle_v2.png,600
26.404373168945312,0.8841685652732849,0.08308540284633636,3.6223902702331543,9.131062507629395,17.273311614990234,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00708.png,00708,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00708.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00708_kindle_v2.png,600
25.690946578979492,0.8854098916053772,0.0975220575928688,3.6886165142059326,9.193714141845703,16.49723243713379,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00709.png,00709,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00709.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00709_kindle_v2.png,600
23.57609748840332,0.9334600567817688,0.15799164772033691,2.7582883834838867,7.812273979187012,15.763823509216309,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00710.png,00710,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00710.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00710_kindle_v2.png,600
23.54724884033203,0.933573842048645,0.1587020754814148,2.7502543926239014,7.804438591003418,15.742810249328613,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00711.png,00711,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00711.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00711_kindle_v2.png,600
25.222814559936523,0.9450507760047913,0.08017867803573608,3.6043894290924072,6.723951816558838,18.498863220214844,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00712.png,00712,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00712.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00712_kindle_v2.png,600
25.217052459716797,0.9436477422714233,0.07963933795690536,3.595550537109375,6.747153282165527,18.469898223876953,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00713.png,00713,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00713.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00713_kindle_v2.png,600
23.291473388671875,0.8587852716445923,0.06683628261089325,4.88900089263916,9.973038673400879,13.318434715270996,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00714.png,00714,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00714.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00714_kindle_v2.png,600
23.50796127319336,0.8612619042396545,0.08049917966127396,4.8719072341918945,9.975543975830078,13.532417297363281,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00715.png,00715,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00715.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00715_kindle_v2.png,600
27.67450523376465,0.9251323938369751,0.07553542405366898,2.985811471939087,8.855802536010742,18.818702697753906,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00716.png,00716,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00716.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00716_kindle_v2.png,600
25.00265884399414,0.8617140650749207,0.06921951472759247,5.003200531005859,7.219509601593018,17.78314971923828,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00717.png,00717,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00717.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00717_kindle_v2.png,600
20.655277252197266,0.8724380135536194,0.1980646699666977,3.0001440048217773,10.365657806396484,10.289619445800781,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00718.png,00718,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00718.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00718_kindle_v2.png,600
20.695281982421875,0.8763080835342407,0.19581276178359985,3.0081491470336914,10.358469009399414,10.336812973022461,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00719.png,00719,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00719.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00719_kindle_v2.png,600
17.166397094726562,0.7907000184059143,0.25525930523872375,6.2979817390441895,11.094633102416992,6.07176399230957,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00720.png,00720,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00720.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00720_kindle_v2.png,600
17.055686950683594,0.7909068465232849,0.27869150042533875,6.347711086273193,11.064290046691895,5.991396903991699,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00721.png,00721,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00721.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00721_kindle_v2.png,600
23.668716430664062,0.8855392336845398,0.11719013750553131,3.9419941902160645,12.703939437866211,10.964776992797852,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00722.png,00722,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00722.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00722_kindle_v2.png,600
23.92854881286621,0.8881010413169861,0.10903377830982208,3.915949583053589,12.741138458251953,11.187410354614258,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00723.png,00723,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00723.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00723_kindle_v2.png,600
26.391502380371094,0.8316425085067749,0.10226130485534668,3.379875659942627,12.644638061523438,13.746864318847656,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00724.png,00724,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00724.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00724_kindle_v2.png,600
26.987350463867188,0.8549023270606995,0.09656249731779099,3.3254342079162598,12.715693473815918,14.27165699005127,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00725.png,00725,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00725.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00725_kindle_v2.png,600
23.229101181030273,0.8743388652801514,0.13883808255195618,4.045932769775391,12.340402603149414,10.88869857788086,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00726.png,00726,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00726.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00726_kindle_v2.png,600
23.438705444335938,0.8648624420166016,0.13061097264289856,4.0716753005981445,12.275411605834961,11.163293838500977,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00727.png,00727,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00727.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00727_kindle_v2.png,600
23.22304916381836,0.8118114471435547,0.11145579069852829,3.9931302070617676,12.245050430297852,10.977998733520508,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00728.png,00728,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00728.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00728_kindle_v2.png,600
28.89545249938965,0.9452332258224487,0.07455035299062729,2.5826520919799805,11.881595611572266,17.013856887817383,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00729.png,00729,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00729.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00729_kindle_v2.png,600
29.481098175048828,0.9507126808166504,0.06938517838716507,2.548830032348633,11.857701301574707,17.623397827148438,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00730.png,00730,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00730.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00730_kindle_v2.png,600
15.342503547668457,0.8462921977043152,0.3245023488998413,4.7011399269104,10.509565353393555,4.832938194274902,0.0,0.0001027777761919424,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00731.png,00731,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00731.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00731_kindle_v2.png,600
15.81013298034668,0.8518224954605103,0.30640995502471924,4.6382670402526855,10.475532531738281,5.334600448608398,0.0,2.7777778086601757e-05,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00732.png,00732,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00732.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00732_kindle_v2.png,600
