index,name,perturbation,e_mae,s_mae,gauge_mae,mu_pred,mu_gt,s_corr,stratum,e_mean,e_std,low_mean,q_mean
20,test_00020,mixed_shift_plus_shape,0.5000000000530918,0.20262202240184884,0.5000000000524096,0.6237866791566375,0.12378667910422791,-0.03312023727381468,near_identity,0.12378667294979095,0.013854601420462132,0.37564817070961,1.0
21,test_00021,identity,0.0,0.0,0.0,1.8686151317033364,1.8686151317033364,0.9999999999999999,global_underexposed,1.8686151504516602,0.432076096534729,0.07333792746067047,1.0
21,test_00021,global_shift_plus_0p5,0.5000000001073204,1.9550828567194145e-08,0.5000000001073204,2.3686151318106567,1.8686151317033364,0.9999999999999934,global_underexposed,1.8686151504516602,0.432076096534729,0.07333792746067047,1.0
21,test_00021,global_shift_minus_0p5,0.5,0.0,0.5,1.3686151317033364,1.8686151317033364,0.9999999999999999,global_underexposed,1.8686151504516602,0.432076096534729,0.07333792746067047,1.0
21,test_00021,local_shape_distortion,0.20262202265348606,0.20262202265548196,1.2823875294998288e-10,1.8686151318315751,1.8686151317033364,0.8433408453690644,global_underexposed,1.8686151504516602,0.432076096534729,0.07333792746067047,1.0
21,test_00021,mixed_shift_plus_shape,0.5000000002764864,0.20262202255765027,0.5000000002764864,2.3686151319798228,1.8686151317033364,0.8433408445893038,global_underexposed,1.8686151504516602,0.432076096534729,0.07333792746067047,1.0
22,test_00022,identity,0.0,0.0,0.0,1.6314170943096542,1.6314170943096542,0.9999999999999998,global_underexposed,1.631417155265808,0.22799208760261536,0.10251925885677338,0.9441253542900085
22,test_00022,global_shift_plus_0p5,0.4999999998963176,4.2703428737578264e-08,0.4999999998963176,2.131417094205972,1.6314170943096542,0.9999999999999509,global_underexposed,1.631417155265808,0.22799208760261536,0.10251925885677338,0.9441253542900085
22,test_00022,global_shift_minus_0p5,0.5,0.0,0.5,1.1314170943096542,1.6314170943096542,0.9999999999999998,global_underexposed,1.631417155265808,0.22799208760261536,0.10251925885677338,0.9441253542900085
22,test_00022,local_shape_distortion,0.20262202296271425,0.20262202296779602,3.2650859793648124e-10,1.6314170946361628,1.6314170943096542,0.6435704288371592,global_underexposed,1.631417155265808,0.22799208760261536,0.10251925885677338,0.9441253542900085
22,test_00022,mixed_shift_plus_shape,0.5000000004802132,0.20262202311052258,0.5000000004765752,2.1314170947862294,1.6314170943096542,0.643570426913162,global_underexposed,1.631417155265808,0.22799208760261536,0.10251925885677338,0.9441253542900085
23,test_00023,identity,0.0,0.0,0.0,1.285467135804538,1.285467135804538,1.0,local_uneven,1.2854671478271484,0.5699387788772583,0.22565440833568573,0.9306236505508423
23,test_00023,global_shift_plus_0p5,0.500000000080945,2.214194616545484e-08,0.500000000080945,1.785467135885483,1.285467135804538,0.9999999999999962,local_uneven,1.2854671478271484,0.5699387788772583,0.22565440833568573,0.9306236505508423
23,test_00023,global_shift_minus_0p5,0.5,0.0,0.5,0.785467135804538,1.285467135804538,1.0,local_uneven,1.2854671478271484,0.5699387788772583,0.22565440833568573,0.9306236505508423
23,test_00023,local_shape_distortion,0.20262202241974592,0.20262202242227972,1.6279955161735415e-10,1.2854671356417384,1.285467135804538,0.9167066841318497,local_uneven,1.2854671478271484,0.5699387788772583,0.22565440833568573,0.9306236505508423
23,test_00023,mixed_shift_plus_shape,0.5000000002710294,0.2026220232912579,0.5000000002710294,1.7854671360755674,1.285467135804538,0.9167066836399473,local_uneven,1.2854671478271484,0.5699387788772583,0.22565440833568573,0.9306236505508423
